epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.8342426419258118,,,,,,,,,,,,,
0,,1,,,,,,,,,0.9719542264938354,,,,,,,,,,,,,
0,,2,,,,,,,,,0.7516462206840515,,,,,,,,,,,,,
0,,3,,,,,,,,,0.6288082003593445,,,,,,,,,,,,,
0,,4,,,,,,,,,0.5065066814422607,,,,,,,,,,,,,
0,,5,,,,,,,,,0.5000422596931458,,,,,,,,,,,,,
0,,6,,,,,,,,,0.372654527425766,,,,,,,,,,,,,
0,,7,,,,,,,,,0.447591096162796,,,,,,,,,,,,,
0,,8,,,,,,,,,0.8548151850700378,,,,,,,,,,,,,
0,,9,,,,,,,,,0.43826112151145935,,,,,,,,,,,,,
0,,10,,,,,,,,,0.31264764070510864,,,,,,,,,,,,,
0,,11,,,,,,,,,0.5446809530258179,,,,,,,,,,,,,
0,,12,,,,,,,,,0.6787431240081787,,,,,,,,,,,,,
0,,13,,,,,,,,,0.306790292263031,,,,,,,,,,,,,
0,,14,,,,,,,,,0.3854012191295624,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.49950462579727173,0.004547514487057924,0.00836893916130066,0.9906402826309204,0.11110949516296387,0.0083587896078825,0.11460352689027786,0.12116248905658722,1.6453815698623657,0.061481159180402756,0.0644880086183548
0,,14,0.7286062240600586,0.024299364537000656,0.7971768975257874,0.6600356101989746,0.6155672073364258,0.7706065773963928,0.22002610564231873,0.7845486402511597,,0.4953163266181946,0.6454792022705078,,,,,,,,,,,
,4.998766400914329e-05,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.5324785709381104,,,,,,,,,,,,,
1,,16,,,,,,,,,0.4390428960323334,,,,,,,,,,,,,
1,,17,,,,,,,,,0.5005769729614258,,,,,,,,,,,,,
1,,18,,,,,,,,,0.40901753306388855,,,,,,,,,,,,,
1,,19,,,,,,,,,0.48886725306510925,,,,,,,,,,,,,
1,,20,,,,,,,,,0.35165873169898987,,,,,,,,,,,,,
1,,21,,,,,,,,,0.42149537801742554,,,,,,,,,,,,,
1,,22,,,,,,,,,0.3229246139526367,,,,,,,,,,,,,
1,,23,,,,,,,,,0.38457533717155457,,,,,,,,,,,,,
