epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.6577293276786804,,,,,,,,,,,,,
0,,1,,,,,,,,,0.7754376530647278,,,,,,,,,,,,,
0,,2,,,,,,,,,0.6969537138938904,,,,,,,,,,,,,
0,,3,,,,,,,,,0.5883909463882446,,,,,,,,,,,,,
0,,4,,,,,,,,,0.5024417638778687,,,,,,,,,,,,,
0,,5,,,,,,,,,0.4599909484386444,,,,,,,,,,,,,
0,,6,,,,,,,,,0.5651161670684814,,,,,,,,,,,,,
0,,7,,,,,,,,,0.498801589012146,,,,,,,,,,,,,
0,,8,,,,,,,,,0.44320425391197205,,,,,,,,,,,,,
0,,9,,,,,,,,,0.39848941564559937,,,,,,,,,,,,,
0,,10,,,,,,,,,0.3990626633167267,,,,,,,,,,,,,
0,,11,,,,,,,,,0.35276690125465393,,,,,,,,,,,,,
0,,12,,,,,,,,,0.3929557800292969,,,,,,,,,,,,,
0,,13,,,,,,,,,0.37156689167022705,,,,,,,,,,,,,
0,,14,,,,,,,,,0.35840773582458496,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.5209223031997681,0.03691729158163071,0.6305975914001465,0.41124701499938965,0.4659879803657532,0.585852324962616,0.10688495635986328,0.6054096817970276,0.6702420711517334,0.3463686406612396,0.4341129660606384
0,,14,0.6475153565406799,0.03263773024082184,0.8608537912368774,0.43417689204216003,0.6066302061080933,0.8118430972099304,0.18843089044094086,0.8197190165519714,,0.5001369714736938,0.6945117115974426,,,,,,,,,,,
,4.969220913046142e-05,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.3125215768814087,,,,,,,,,,,,,
1,,16,,,,,,,,,0.27982625365257263,,,,,,,,,,,,,
1,,17,,,,,,,,,0.34075653553009033,,,,,,,,,,,,,
1,,18,,,,,,,,,0.34783807396888733,,,,,,,,,,,,,
1,,19,,,,,,,,,0.4061400890350342,,,,,,,,,,,,,
1,,20,,,,,,,,,0.33290940523147583,,,,,,,,,,,,,
1,,21,,,,,,,,,0.3451380729675293,,,,,,,,,,,,,
1,,22,,,,,,,,,0.3763684034347534,,,,,,,,,,,,,
1,,23,,,,,,,,,0.29852136969566345,,,,,,,,,,,,,
1,,24,,,,,,,,,0.30823981761932373,,,,,,,,,,,,,
1,,25,,,,,,,,,0.44359254837036133,,,,,,,,,,,,,
