epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.8342427611351013,,,,,,,,,,,,,
0,,1,,,,,,,,,0.971194863319397,,,,,,,,,,,,,
0,,2,,,,,,,,,0.7513397336006165,,,,,,,,,,,,,
0,,3,,,,,,,,,0.627712070941925,,,,,,,,,,,,,
0,,4,,,,,,,,,0.507327139377594,,,,,,,,,,,,,
0,,5,,,,,,,,,0.50150066614151,,,,,,,,,,,,,
0,,6,,,,,,,,,0.3734240233898163,,,,,,,,,,,,,
0,,7,,,,,,,,,0.44653481245040894,,,,,,,,,,,,,
0,,8,,,,,,,,,0.8508744835853577,,,,,,,,,,,,,
0,,9,,,,,,,,,0.4383787214756012,,,,,,,,,,,,,
0,,10,,,,,,,,,0.3139585554599762,,,,,,,,,,,,,
0,,11,,,,,,,,,0.5431627035140991,,,,,,,,,,,,,
0,,12,,,,,,,,,0.680550217628479,,,,,,,,,,,,,
0,,13,,,,,,,,,0.30547237396240234,,,,,,,,,,,,,
0,,14,,,,,,,,,0.3903137445449829,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.499330997467041,0.004508439917117357,0.00867956317961216,0.9899824261665344,0.11137808114290237,0.008668297901749611,0.11455915868282318,0.12136190384626389,1.5191291570663452,0.06161372736096382,0.06460100412368774
0,,14,0.7283151149749756,0.024535393342375755,0.7960018515586853,0.6606283187866211,0.6147822141647339,0.7695153951644897,0.21937638521194458,0.7835363149642944,,0.49444589018821716,0.6441099047660828,,,,,,,,,,,
,4.998766400914329e-05,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.532816469669342,,,,,,,,,,,,,
1,,16,,,,,,,,,0.439820259809494,,,,,,,,,,,,,
1,,17,,,,,,,,,0.5041468739509583,,,,,,,,,,,,,
1,,18,,,,,,,,,0.41110754013061523,,,,,,,,,,,,,
1,,19,,,,,,,,,0.4912455677986145,,,,,,,,,,,,,
1,,20,,,,,,,,,0.35482990741729736,,,,,,,,,,,,,
1,,21,,,,,,,,,0.4229213297367096,,,,,,,,,,,,,
1,,22,,,,,,,,,0.32478874921798706,,,,,,,,,,,,,
1,,23,,,,,,,,,0.38705599308013916,,,,,,,,,,,,,
1,,24,,,,,,,,,0.4663986563682556,,,,,,,,,,,,,
1,,25,,,,,,,,,0.4916914105415344,,,,,,,,,,,,,
1,,26,,,,,,,,,0.39175015687942505,,,,,,,,,,,,,
1,,27,,,,,,,,,0.3390836715698242,,,,,,,,,,,,,
1,,28,,,,,,,,,0.355684757232666,,,,,,,,,,,,,
1,,29,,,,,,,,,0.35619378089904785,,,,,,,,,,,,,
1,,29,,,,,,,,,,,,0.5050687789916992,0.016530349850654602,0.06474508345127106,0.9453924894332886,0.16367271542549133,0.06428965926170349,0.1151585653424263,0.16586923599243164,1.4210726022720337,0.0897241085767746,0.09043478965759277
