epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,1e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.7909388542175293,,,,,,,,,,,,,
0,,1,,,,,,,,,0.8626915812492371,,,,,,,,,,,,,
0,,2,,,,,,,,,0.814329206943512,,,,,,,,,,,,,
0,,3,,,,,,,,,0.7930399775505066,,,,,,,,,,,,,
0,,4,,,,,,,,,0.7571985721588135,,,,,,,,,,,,,
0,,5,,,,,,,,,0.7282057404518127,,,,,,,,,,,,,
0,,6,,,,,,,,,0.6930211782455444,,,,,,,,,,,,,
0,,7,,,,,,,,,0.7079010605812073,,,,,,,,,,,,,
0,,8,,,,,,,,,0.6746181845664978,,,,,,,,,,,,,
0,,9,,,,,,,,,0.6953875422477722,,,,,,,,,,,,,
0,,10,,,,,,,,,0.5812357068061829,,,,,,,,,,,,,
0,,11,,,,,,,,,0.6704053282737732,,,,,,,,,,,,,
0,,12,,,,,,,,,0.6704572439193726,,,,,,,,,,,,,
0,,13,,,,,,,,,0.606553852558136,,,,,,,,,,,,,
0,,14,,,,,,,,,0.6073423624038696,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.5014718770980835,0.005942434538155794,0.007517984136939049,0.995425820350647,0.11065267026424408,0.0075135258957743645,0.11506982892751694,0.12095876783132553,0.8047416806221008,0.06129167601466179,0.06437259912490845
0,,14,0.6489655375480652,0.04101694002747536,0.520325243473053,0.7776058316230774,0.4611201882362366,0.5082395672798157,0.14174135029315948,0.5451775789260864,,0.324990451335907,0.37473824620246887,,,,,,,,,,,
,9.997532801828659e-06,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.46390458941459656,,,,,,,,,,,,,
