epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.8342427611351013,,,,,,,,,,,,,
0,,1,,,,,,,,,0.7604466676712036,,,,,,,,,,,,,
0,,2,,,,,,,,,0.6890511512756348,,,,,,,,,,,,,
0,,3,,,,,,,,,0.6467993855476379,,,,,,,,,,,,,
0,,4,,,,,,,,,0.5743405222892761,,,,,,,,,,,,,
0,,5,,,,,,,,,0.5707855224609375,,,,,,,,,,,,,
0,,6,,,,,,,,,0.5196226239204407,,,,,,,,,,,,,
0,,7,,,,,,,,,0.5235108137130737,,,,,,,,,,,,,
0,,8,,,,,,,,,0.7275705337524414,,,,,,,,,,,,,
0,,9,,,,,,,,,0.5512592792510986,,,,,,,,,,,,,
0,,10,,,,,,,,,0.5095068216323853,,,,,,,,,,,,,
0,,11,,,,,,,,,0.6201069951057434,,,,,,,,,,,,,
0,,12,,,,,,,,,0.6961144804954529,,,,,,,,,,,,,
0,,13,,,,,,,,,0.44289425015449524,,,,,,,,,,,,,
0,,14,,,,,,,,,0.45854559540748596,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.5306302309036255,0.04426656290888786,0.6717272996902466,0.3895331919193268,0.4830118417739868,0.622434675693512,0.11033323407173157,0.6393231153488159,0.6752514243125916,0.36638396978378296,0.46985670924186707
0,,14,0.7457435131072998,0.02929328940808773,0.7172733545303345,0.7742136120796204,0.5818996429443359,0.7012157440185547,0.20440509915351868,0.7225165367126465,,0.4528104066848755,0.5655779242515564,,,,,,,,,,,
,4.998766400914329e-06,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.6331128478050232,,,,,,,,,,,,,
1,,16,,,,,,,,,0.49613481760025024,,,,,,,,,,,,,
1,,17,,,,,,,,,0.6612544655799866,,,,,,,,,,,,,
1,,18,,,,,,,,,0.41563868522644043,,,,,,,,,,,,,
1,,19,,,,,,,,,0.4803891181945801,,,,,,,,,,,,,
1,,20,,,,,,,,,0.47240445017814636,,,,,,,,,,,,,
1,,21,,,,,,,,,0.5474238395690918,,,,,,,,,,,,,
1,,22,,,,,,,,,0.3979139029979706,,,,,,,,,,,,,
1,,23,,,,,,,,,0.5015997290611267,,,,,,,,,,,,,
1,,24,,,,,,,,,0.5863704085350037,,,,,,,,,,,,,
1,,25,,,,,,,,,0.6167883276939392,,,,,,,,,,,,,
1,,26,,,,,,,,,0.5370615124702454,,,,,,,,,,,,,
1,,27,,,,,,,,,0.5020079016685486,,,,,,,,,,,,,
1,,28,,,,,,,,,0.5160185694694519,,,,,,,,,,,,,
1,,29,,,,,,,,,0.4102114140987396,,,,,,,,,,,,,
1,,29,,,,,,,,,,,,0.5035115480422974,0.019614432007074356,0.9704005122184753,0.03662258759140968,0.4920707941055298,0.8625975847244263,0.029818831011652946,0.8631754517555237,0.5895211100578308,0.4462082087993622,0.7592864036560059
1,,29,0.75112384557724,0.01869170553982258,0.8611069917678833,0.6411406993865967,0.6743118762969971,0.8282445669174194,0.2841663658618927,0.8392077684402466,,0.5562054514884949,0.7229611873626709,,,,,,,,,,,
,4.9950668210706795e-06,30,,,,,,,,,,,,,,,,,,,,,,
2,,30,,,,,,,,,0.4853091239929199,,,,,,,,,,,,,
2,,31,,,,,,,,,0.4633772671222687,,,,,,,,,,,,,
2,,32,,,,,,,,,0.4584974944591522,,,,,,,,,,,,,
2,,33,,,,,,,,,0.48771119117736816,,,,,,,,,,,,,
2,,34,,,,,,,,,0.4043384790420532,,,,,,,,,,,,,
2,,35,,,,,,,,,0.5042038559913635,,,,,,,,,,,,,
2,,36,,,,,,,,,0.4213780462741852,,,,,,,,,,,,,
2,,37,,,,,,,,,0.48715487122535706,,,,,,,,,,,,,
2,,38,,,,,,,,,0.4076801538467407,,,,,,,,,,,,,
2,,39,,,,,,,,,0.43241071701049805,,,,,,,,,,,,,
2,,40,,,,,,,,,0.34183764457702637,,,,,,,,,,,,,
2,,41,,,,,,,,,0.47713249921798706,,,,,,,,,,,,,
2,,42,,,,,,,,,0.47966691851615906,,,,,,,,,,,,,
2,,43,,,,,,,,,0.35065558552742004,,,,,,,,,,,,,
2,,44,,,,,,,,,0.44015613198280334,,,,,,,,,,,,,
2,,44,,,,,,,,,,,,0.5471308827400208,0.037661630660295486,0.4679250419139862,0.6263367533683777,0.4179253578186035,0.44629162549972534,0.12277404218912125,0.48611533641815186,0.7173143029212952,0.2845328450202942,0.32110461592674255
2,,44,0.721580982208252,0.014646272175014019,0.9219824075698853,0.5211795568466187,0.6937130689620972,0.8803389072418213,0.29120907187461853,0.8859460949897766,,0.5857740044593811,0.7952452898025513,,,,,,,,,,,
,4.988904911507701e-06,45,,,,,,,,,,,,,,,,,,,,,,
3,,45,,,,,,,,,0.34240594506263733,,,,,,,,,,,,,
3,,46,,,,,,,,,0.463378369808197,,,,,,,,,,,,,
3,,47,,,,,,,,,0.40771859884262085,,,,,,,,,,,,,
3,,48,,,,,,,,,0.4057328402996063,,,,,,,,,,,,,
3,,49,,,,,,,,,0.35674557089805603,,,,,,,,,,,,,
3,,50,,,,,,,,,0.43210890889167786,,,,,,,,,,,,,
3,,51,,,,,,,,,0.42439010739326477,,,,,,,,,,,,,
3,,52,,,,,,,,,0.36826735734939575,,,,,,,,,,,,,
3,,53,,,,,,,,,0.31028813123703003,,,,,,,,,,,,,
3,,54,,,,,,,,,0.37493860721588135,,,,,,,,,,,,,
3,,55,,,,,,,,,0.3985133171081543,,,,,,,,,,,,,
3,,56,,,,,,,,,0.46706274151802063,,,,,,,,,,,,,
3,,57,,,,,,,,,0.33738020062446594,,,,,,,,,,,,,
3,,58,,,,,,,,,0.3392663598060608,,,,,,,,,,,,,
3,,59,,,,,,,,,0.4065708518028259,,,,,,,,,,,,,
3,,59,,,,,,,,,,,,0.5503250360488892,0.02756969816982746,0.9527707695960999,0.14787931740283966,0.5595746040344238,0.8579332232475281,0.10841035842895508,0.8603456616401672,0.5612710118293762,0.4831717908382416,0.7549180388450623
3,,59,0.7617536783218384,0.013623356819152832,0.9444336891174316,0.5790737271308899,0.7517056465148926,0.9030236601829529,0.38348034024238586,0.9085405468940735,,0.6432520151138306,0.8324088454246521,,,,,,,,,,,
,4.980286753286196e-06,60,,,,,,,,,,,,,,,,,,,,,,
4,,60,,,,,,,,,0.2932540476322174,,,,,,,,,,,,,
4,,61,,,,,,,,,0.41558265686035156,,,,,,,,,,,,,
4,,62,,,,,,,,,0.3895776867866516,,,,,,,,,,,,,
4,,63,,,,,,,,,0.41326239705085754,,,,,,,,,,,,,
4,,64,,,,,,,,,0.3239458203315735,,,,,,,,,,,,,
4,,65,,,,,,,,,0.33375900983810425,,,,,,,,,,,,,
4,,66,,,,,,,,,0.35273903608322144,,,,,,,,,,,,,
4,,67,,,,,,,,,0.40334343910217285,,,,,,,,,,,,,
4,,68,,,,,,,,,0.41468140482902527,,,,,,,,,,,,,
4,,69,,,,,,,,,0.3278924524784088,,,,,,,,,,,,,
4,,70,,,,,,,,,0.4125552475452423,,,,,,,,,,,,,
4,,71,,,,,,,,,0.3624706566333771,,,,,,,,,,,,,
4,,72,,,,,,,,,0.26965975761413574,,,,,,,,,,,,,
4,,73,,,,,,,,,0.3052036762237549,,,,,,,,,,,,,
4,,74,,,,,,,,,0.3891991078853607,,,,,,,,,,,,,
4,,74,,,,,,,,,,,,0.6815743446350098,0.03764587268233299,0.8053721189498901,0.5577765703201294,0.614753246307373,0.7616764307022095,0.2230834811925888,0.7769408822059631,0.5994282960891724,0.49237996339797974,0.6352438926696777
4,,74,0.7267498970031738,0.018162913620471954,0.9532886743545532,0.5002111196517944,0.7336182594299316,0.9045830965042114,0.34892237186431885,0.9092248678207397,,0.6267527341842651,0.8335585594177246,,,,,,,,,,,
,4.969220851487845e-06,75,,,,,,,,,,,,,,,,,,,,,,
5,,75,,,,,,,,,0.35320529341697693,,,,,,,,,,,,,
5,,76,,,,,,,,,0.3642866909503937,,,,,,,,,,,,,
5,,77,,,,,,,,,0.3871433734893799,,,,,,,,,,,,,
5,,78,,,,,,,,,0.3712799549102783,,,,,,,,,,,,,
5,,79,,,,,,,,,0.33380940556526184,,,,,,,,,,,,,
5,,80,,,,,,,,,0.3502506911754608,,,,,,,,,,,,,
5,,81,,,,,,,,,0.3777748644351959,,,,,,,,,,,,,
5,,82,,,,,,,,,0.31085002422332764,,,,,,,,,,,,,
5,,83,,,,,,,,,0.3302735388278961,,,,,,,,,,,,,
5,,84,,,,,,,,,0.35337772965431213,,,,,,,,,,,,,
5,,85,,,,,,,,,0.2813502550125122,,,,,,,,,,,,,
5,,86,,,,,,,,,0.3328987956047058,,,,,,,,,,,,,
5,,87,,,,,,,,,0.31259292364120483,,,,,,,,,,,,,
5,,88,,,,,,,,,0.2964193522930145,,,,,,,,,,,,,
5,,89,,,,,,,,,0.3523276150226593,,,,,,,,,,,,,
5,,89,,,,,,,,,,,,0.5009845495223999,0.0017663089092820883,0.004520297050476074,0.997448742389679,0.10763466358184814,0.004518801346421242,0.11499649286270142,0.11853759735822678,2.0342774391174316,0.059757646173238754,0.06300290673971176
5,,89,0.722565233707428,0.015421262010931969,0.9742046594619751,0.47092583775520325,0.752881646156311,0.9254063963890076,0.37410303950309753,0.9285901784896851,,0.6497547030448914,0.8666993379592896,,,,,,,,,,,
,4.955718126821723e-06,90,,,,,,,,,,,,,,,,,,,,,,
6,,90,,,,,,,,,0.2992844879627228,,,,,,,,,,,,,
6,,91,,,,,,,,,0.314081609249115,,,,,,,,,,,,,
6,,92,,,,,,,,,0.379495233297348,,,,,,,,,,,,,
6,,93,,,,,,,,,0.3401137888431549,,,,,,,,,,,,,
6,,94,,,,,,,,,0.3283751904964447,,,,,,,,,,,,,
6,,95,,,,,,,,,0.38669177889823914,,,,,,,,,,,,,
6,,96,,,,,,,,,0.23400753736495972,,,,,,,,,,,,,
6,,97,,,,,,,,,0.36404383182525635,,,,,,,,,,,,,
6,,98,,,,,,,,,0.32271069288253784,,,,,,,,,,,,,
6,,99,,,,,,,,,0.3079952001571655,,,,,,,,,,,,,
6,,100,,,,,,,,,0.3333027958869934,,,,,,,,,,,,,
6,,101,,,,,,,,,0.3442336320877075,,,,,,,,,,,,,
6,,102,,,,,,,,,0.28173699975013733,,,,,,,,,,,,,
6,,103,,,,,,,,,0.37433159351348877,,,,,,,,,,,,,
6,,104,,,,,,,,,0.348296195268631,,,,,,,,,,,,,
6,,104,,,,,,,,,,,,0.501327633857727,0.0011359041091054678,0.0043885307386517525,0.9982667565345764,0.10756959021091461,0.004387544002383947,0.11507733166217804,0.11851489543914795,2.0719997882843018,0.05973243713378906,0.06299007683992386
6,,104,0.7649641036987305,0.012944112531840801,0.9550089836120605,0.5749192237854004,0.7653233408927917,0.9136094450950623,0.40428924560546875,0.9183940887451172,,0.6589493751525879,0.849102258682251,,,,,,,,,,,
,4.93979190484687e-06,105,,,,,,,,,,,,,,,,,,,,,,
7,,105,,,,,,,,,0.32741227746009827,,,,,,,,,,,,,
7,,106,,,,,,,,,0.3272119164466858,,,,,,,,,,,,,
7,,107,,,,,,,,,0.3522849977016449,,,,,,,,,,,,,
7,,108,,,,,,,,,0.46140339970588684,,,,,,,,,,,,,
7,,109,,,,,,,,,0.3593481779098511,,,,,,,,,,,,,
7,,110,,,,,,,,,0.30279427766799927,,,,,,,,,,,,,
7,,111,,,,,,,,,0.33817973732948303,,,,,,,,,,,,,
7,,112,,,,,,,,,0.3014262020587921,,,,,,,,,,,,,
