epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.6601365208625793,,,,,,,,,,,,,
0,,1,,,,,,,,,0.7777019739151001,,,,,,,,,,,,,
0,,2,,,,,,,,,0.7011017799377441,,,,,,,,,,,,,
0,,3,,,,,,,,,0.5905361771583557,,,,,,,,,,,,,
0,,4,,,,,,,,,0.5031484961509705,,,,,,,,,,,,,
0,,5,,,,,,,,,0.4566630721092224,,,,,,,,,,,,,
0,,6,,,,,,,,,0.5705558061599731,,,,,,,,,,,,,
0,,7,,,,,,,,,0.5049536228179932,,,,,,,,,,,,,
0,,8,,,,,,,,,0.4459781050682068,,,,,,,,,,,,,
0,,9,,,,,,,,,0.4056050479412079,,,,,,,,,,,,,
0,,10,,,,,,,,,0.40248024463653564,,,,,,,,,,,,,
0,,11,,,,,,,,,0.3577593266963959,,,,,,,,,,,,,
0,,12,,,,,,,,,0.3909025490283966,,,,,,,,,,,,,
0,,13,,,,,,,,,0.3740188479423523,,,,,,,,,,,,,
0,,14,,,,,,,,,0.36148107051849365,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.5297383069992065,0.0322408452630043,0.34114447236061096,0.7183321118354797,0.3533027768135071,0.32911863923072815,0.11816930025815964,0.38445666432380676,0.7058725953102112,0.2236439734697342,0.23797360062599182
0,,14,0.6420280933380127,0.03501153364777565,0.8585734367370605,0.4254828095436096,0.601867139339447,0.8089849948883057,0.1829606145620346,0.8168203830718994,,0.49597281217575073,0.6903603672981262,,,,,,,,,,,
,4.9692208514878444e-05,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.3149167597293854,,,,,,,,,,,,,
1,,16,,,,,,,,,0.2809308171272278,,,,,,,,,,,,,
1,,17,,,,,,,,,0.34280139207839966,,,,,,,,,,,,,
1,,18,,,,,,,,,0.3526467978954315,,,,,,,,,,,,,
1,,19,,,,,,,,,0.4110439717769623,,,,,,,,,,,,,
1,,20,,,,,,,,,0.33398905396461487,,,,,,,,,,,,,
1,,21,,,,,,,,,0.34379199147224426,,,,,,,,,,,,,
1,,22,,,,,,,,,0.376577228307724,,,,,,,,,,,,,
1,,23,,,,,,,,,0.29814377427101135,,,,,,,,,,,,,
1,,24,,,,,,,,,0.3102121651172638,,,,,,,,,,,,,
1,,25,,,,,,,,,0.4434255361557007,,,,,,,,,,,,,
1,,26,,,,,,,,,0.28474366664886475,,,,,,,,,,,,,
1,,27,,,,,,,,,0.23899976909160614,,,,,,,,,,,,,
1,,28,,,,,,,,,0.26737332344055176,,,,,,,,,,,,,
1,,29,,,,,,,,,0.32869258522987366,,,,,,,,,,,,,
1,,29,,,,,,,,,,,,0.5729318857192993,0.027038808912038803,0.5584264993667603,0.5874373316764832,0.4641211926937103,0.5300577878952026,0.1333901435136795,0.5617578029632568,0.6720921397209167,0.3317239582538605,0.39058634638786316
1,,29,0.6488919258117676,0.01605347730219364,0.9677860140800476,0.32999780774116516,0.6774988174438477,0.9010539650917053,0.25552865862846375,0.9043039679527283,,0.5782912969589233,0.825323760509491,,,,,,,,,,,
,4.877641290737884e-05,30,,,,,,,,,,,,,,,,,,,,,,
2,,30,,,,,,,,,0.36731719970703125,,,,,,,,,,,,,
2,,31,,,,,,,,,0.20228742063045502,,,,,,,,,,,,,
2,,32,,,,,,,,,0.27188342809677124,,,,,,,,,,,,,
2,,33,,,,,,,,,0.280956506729126,,,,,,,,,,,,,
2,,34,,,,,,,,,0.25567427277565,,,,,,,,,,,,,
2,,35,,,,,,,,,0.29246261715888977,,,,,,,,,,,,,
2,,36,,,,,,,,,0.2919844686985016,,,,,,,,,,,,,
2,,37,,,,,,,,,0.29187947511672974,,,,,,,,,,,,,
2,,38,,,,,,,,,0.27265554666519165,,,,,,,,,,,,,
2,,39,,,,,,,,,0.2710810601711273,,,,,,,,,,,,,
2,,40,,,,,,,,,0.2950506806373596,,,,,,,,,,,,,
2,,41,,,,,,,,,0.30769461393356323,,,,,,,,,,,,,
2,,42,,,,,,,,,0.2109336107969284,,,,,,,,,,,,,
2,,43,,,,,,,,,0.20935674011707306,,,,,,,,,,,,,
2,,44,,,,,,,,,0.3462882339954376,,,,,,,,,,,,,
2,,44,,,,,,,,,,,,0.5083115696907043,0.0013655112124979496,0.9999385476112366,0.01668458990752697,0.4864095449447632,0.8868153095245361,0.016676688566803932,0.887032151222229,0.4071516692638397,0.45174598693847656,0.7969971299171448
2,,44,0.6897211074829102,0.019906679168343544,0.9683177471160889,0.4111245274543762,0.7171966433525085,0.9115341901779175,0.3163726329803467,0.9150134921073914,,0.6139534115791321,0.8433409929275513,,,,,,,,,,,
,4.72751631047092e-05,45,,,,,,,,,,,,,,,,,,,,,,
3,,45,,,,,,,,,0.2638958692550659,,,,,,,,,,,,,
3,,46,,,,,,,,,0.2827419936656952,,,,,,,,,,,,,
3,,47,,,,,,,,,0.30413076281547546,,,,,,,,,,,,,
3,,48,,,,,,,,,0.3205474019050598,,,,,,,,,,,,,
3,,49,,,,,,,,,0.2612135112285614,,,,,,,,,,,,,
3,,50,,,,,,,,,0.24206319451332092,,,,,,,,,,,,,
3,,51,,,,,,,,,0.2733612358570099,,,,,,,,,,,,,
3,,52,,,,,,,,,0.24052073061466217,,,,,,,,,,,,,
3,,53,,,,,,,,,0.27192026376724243,,,,,,,,,,,,,
3,,54,,,,,,,,,0.2564258873462677,,,,,,,,,,,,,
3,,55,,,,,,,,,0.29778581857681274,,,,,,,,,,,,,
3,,56,,,,,,,,,0.21864309906959534,,,,,,,,,,,,,
3,,57,,,,,,,,,0.3174663484096527,,,,,,,,,,,,,
