epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.6605066657066345,,,,,,,,,,,,,
0,,1,,,,,,,,,0.7718302607536316,,,,,,,,,,,,,
0,,2,,,,,,,,,0.6974222660064697,,,,,,,,,,,,,
0,,3,,,,,,,,,0.5861024856567383,,,,,,,,,,,,,
0,,4,,,,,,,,,0.4952054023742676,,,,,,,,,,,,,
0,,5,,,,,,,,,0.4728313982486725,,,,,,,,,,,,,
0,,6,,,,,,,,,0.5779855847358704,,,,,,,,,,,,,
0,,7,,,,,,,,,0.49647343158721924,,,,,,,,,,,,,
0,,8,,,,,,,,,0.45019668340682983,,,,,,,,,,,,,
0,,9,,,,,,,,,0.3993804156780243,,,,,,,,,,,,,
0,,10,,,,,,,,,0.39942270517349243,,,,,,,,,,,,,
0,,11,,,,,,,,,0.3541054129600525,,,,,,,,,,,,,
0,,12,,,,,,,,,0.3908783793449402,,,,,,,,,,,,,
0,,13,,,,,,,,,0.375372976064682,,,,,,,,,,,,,
0,,14,,,,,,,,,0.3637925982475281,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.5053701996803284,0.026290010660886765,0.8329243063926697,0.17781613767147064,0.5015497803688049,0.752648115158081,0.07771971076726913,0.7576987147331238,0.6444770693778992,0.4151839017868042,0.6099153757095337
0,,14,0.6489983201026917,0.035231053829193115,0.8586199879646301,0.4393766522407532,0.6064990758895874,0.8101605176925659,0.18897053599357605,0.8182018995285034,,0.4995655417442322,0.6923364996910095,,,,,,,,,,,
,4.9692208514878444e-05,15,,,,,,,,,,,,,,,,,,,,,,
1,,15,,,,,,,,,0.31141749024391174,,,,,,,,,,,,,
