epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,5e-05,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.8342427015304565,,,,,,,,,,,,,
0,,1,,,,,,,,,0.9719194769859314,,,,,,,,,,,,,
0,,2,,,,,,,,,0.7499309182167053,,,,,,,,,,,,,
0,,3,,,,,,,,,0.629513144493103,,,,,,,,,,,,,
0,,4,,,,,,,,,0.5066542029380798,,,,,,,,,,,,,
0,,5,,,,,,,,,0.5003026723861694,,,,,,,,,,,,,
0,,6,,,,,,,,,0.3718467354774475,,,,,,,,,,,,,
0,,7,,,,,,,,,0.44765859842300415,,,,,,,,,,,,,
0,,8,,,,,,,,,0.8511510491371155,,,,,,,,,,,,,
0,,9,,,,,,,,,0.43525877594947815,,,,,,,,,,,,,
0,,10,,,,,,,,,0.3124510645866394,,,,,,,,,,,,,
0,,11,,,,,,,,,0.5456937551498413,,,,,,,,,,,,,
0,,12,,,,,,,,,0.6812289357185364,,,,,,,,,,,,,
0,,13,,,,,,,,,0.30386441946029663,,,,,,,,,,,,,
0,,14,,,,,,,,,0.38138848543167114,,,,,,,,,,,,,
0,,14,,,,,,,,,,,,0.49960747361183167,0.006038291845470667,0.009951683692634106,0.9892632365226746,0.11266202479600906,0.00993784237653017,0.11460598558187485,0.12240536510944366,1.4530531167984009,0.06227191537618637,0.06519264727830887
0,,14,0.7286838889122009,0.02431156300008297,0.7980818748474121,0.6592859029769897,0.616100549697876,0.7714246511459351,0.2204318344593048,0.7853012084960938,,0.49592822790145874,0.6464986801147461,,,,,,,,,,,
,4.980286753286195e-05,15,,,,,,,,,,,,,,,,,,,,,,
